9510017	0.205058
9905111	0.201306
9802109	0.191177
9610043	0.166357
9510135	0.154795
9410167	0.139137
9407087	0.120125
9601029	0.113142
9512077	0.102638
9408099	0.098804
9510209	0.098246
9803131	0.085754
9512059	0.085568
9602043	0.083228
9802067	0.082506
9712253	0.079652
9603167	0.077156
9802051	0.075825
210157	0.075611
9806199	0.074099
9508143	0.074005
9809039	0.071245
9607235	0.070581
9510169	0.068136
110055	0.067584
9807171	0.067432
9607201	0.066241
9710231	0.063824
9910053	0.063689
9802183	0.060768
9604035	0.059005
9708005	0.058327
9612121	0.058058
9401139	0.057654
9507121	0.057383
9602051	0.055087
9710009	0.054690
9705221	0.054003
9611203	0.053641
9505105	0.053434
9811019	0.051937
9602135	0.051236
9511043	0.050154
9603061	0.049550
9803001	0.047104
9603081	0.046648
9510225	0.046533
7195	0.046107
9409089	0.045921
9702187	0.045827
9611137	0.045797
9510161	0.045606
204089	0.045293
9806123	0.045224
9603161	0.044946
9803015	0.044918
9603127	0.044698
9707079	0.043985
9606185	0.043540
9803231	0.043519
9603087	0.043508
9604055	0.043493
9606139	0.043490
9711165	0.042907
201253	0.042678
9601003	0.042585
9603109	0.042332
9512031	0.042142
9611159	0.042007
9604089	0.041700
9704089	0.041589
9709087	0.041050
9504047	0.040875
9705117	0.040465
202021	0.040328
9701019	0.040125
9504081	0.039718
9508155	0.039670
9804085	0.038974
9908199	0.038653
9610249	0.038415
9810201	0.038398
9701025	0.038148
9702163	0.038080
9705011	0.038061
9803051	0.037973
9608117	0.037820
9602065	0.037640
9604091	0.037522
9705131	0.037406
9512219	0.037004
9612157	0.036978
9707093	0.036851
9139	0.036279
9904017	0.036075
9605033	0.036073
8241	0.036012
9604189	0.035889
9611173	0.035488
9708147	0.035446
9806087	0.035391
9811093	0.035245
9612115	0.034977
9611047	0.034941
206063	0.034931
9807185	0.034917
9604179	0.034862
9706109	0.034848
9805129	0.034676
9511173	0.034537
9803135	0.034472
9703031	0.034312
9811035	0.034255
9702201	0.034201
9908171	0.034187
9703217	0.034171
9411149	0.034096
9904207	0.034061
9411057	0.033958
203157	0.033872
9609239	0.033742
9612087	0.033629
303191	0.033619
9803167	0.033615
9603003	0.033525
9204099	0.033468
106201	0.033242
9604065	0.033078
9601057	0.033019
9704127	0.033011
9901135	0.032933
9808075	0.032921
9807033	0.032900
9712117	0.032733
9803061	0.032689
9803263	0.032655
9701125	0.032542
9908049	0.032473
11197	0.032371
9510101	0.032235
9804111	0.032203
7191	0.032168
9604119	0.032098
9603009	0.031775
9709107	0.031749
9909061	0.031733
302125	0.031697
9709099	0.031655
9601177	0.031641
9612223	0.031601
9605199	0.031575
9709091	0.031561
9705091	0.031512
9902131	0.031457
9604041	0.031330
9708037	0.031291
9712071	0.031247
9704029	0.031235
9712251	0.031233
9410073	0.031171
9909227	0.031069
9902051	0.031013
9711153	0.030969
210249	0.030923
9803109	0.030881
9802203	0.030419
9606033	0.030391
9908105	0.030346
9805131	0.030093
9307049	0.029996
9611165	0.029830
9602077	0.029747
9703163	0.029681
9504147	0.029652
9707205	0.029597
9701149	0.029597
9407031	0.029549
9805019	0.029544
9610041	0.029528
9802047	0.029424
9803251	0.029198
9511053	0.029126
9707099	0.029053
9706025	0.029022
9808017	0.028917
9805171	0.028901
9309145	0.028898
