9511055	13295.000000
9402123	13295.000000
9707067	13295.000000
9612211	13295.000000
3167	13295.000000
3149	13295.000000
3283	13295.000000
9911219	13295.000000
4065	13295.000000
9910265	13295.000000
5267	13295.000000
9407019	13295.000000
9705081	13295.000000
9501103	13295.000000
6031	13295.000000
9712229	13295.000000
8007	13295.000000
7245	13295.000000
10029	13295.000000
9508013	13295.000000
9908087	13295.000000
9711167	13295.000000
10209	13295.000000
9909207	13295.000000
11063	13295.000000
9810207	13295.000000
11201	13295.000000
9909165	13295.000000
12119	13295.000000
11061	13295.000000
102075	13295.000000
12103	13295.000000
103027	13295.000000
9910141	13295.000000
9704039	13295.000000
9701063	13295.000000
103251	13295.000000
103053	13295.000000
104121	13295.000000
5249	13295.000000
9801031	13295.000000
9612137	13295.000000
106057	13295.000000
9808121	13295.000000
107003	13295.000000
9911009	13295.000000
107133	13295.000000
104165	13295.000000
108213	13295.000000
9811113	13295.000000
109167	13295.000000
9606137	13295.000000
109185	13295.000000
9906113	13295.000000
110061	13295.000000
104019	13295.000000
9703105	13295.000000
9702125	13295.000000
112011	13295.000000
12253	13295.000000
9503051	13295.000000
9307061	13295.000000
201085	13295.000000
104053	13295.000000
201119	13295.000000
9610027	13295.000000
202013	13295.000000
201217	13295.000000
203159	13295.000000
203037	13295.000000
204019	13295.000000
12257	13295.000000
9407013	13295.000000
9402153	13295.000000
205005	13295.000000
110155	13295.000000
205035	13295.000000
9902135	13295.000000
205239	13295.000000
9609029	13295.000000
206061	13295.000000
9805057	13295.000000
207013	13295.000000
9602093	13295.000000
207035	13295.000000
203011	13295.000000
207233	13295.000000
9412083	13295.000000
9905171	13295.000000
9905151	13295.000000
208211	13295.000000
9605137	13295.000000
209177	13295.000000
9811181	13295.000000
210003	13295.000000
9903247	13295.000000
210023	13295.000000
9811099	13295.000000
210149	13295.000000
12127	13295.000000
211151	13295.000000
9905051	13295.000000
211153	13295.000000
204003	13295.000000
211231	13295.000000
102205	13295.000000
9802065	13295.000000
9303083	13295.000000
301111	13295.000000
11015	13295.000000
301169	13295.000000
9304017	13295.000000
302201	13295.000000
9803075	13295.000000
303175	13295.000000
301053	13295.000000
304185	13295.000000
212129	13295.000000
9207059	13295.000000
9204021	13295.000000
9210159	13295.000000
9204051	13295.000000
9304077	13295.000000
9203037	13295.000000
9306081	13295.000000
9208019	13295.000000
9308017	13295.000000
9304075	13295.000000
9308087	13295.000000
9307095	13295.000000
9311041	13295.000000
9304143	13295.000000
9311099	13295.000000
9312137	13295.000000
9311163	13295.000000
9305071	13295.000000
9401101	13295.000000
9302043	13295.000000
9403037	13295.000000
9202009	13295.000000
9404137	13295.000000
9401067	13295.000000
9404167	13295.000000
9207047	13295.000000
9405027	13295.000000
9307113	13295.000000
9410021	13295.000000
9307197	13295.000000
9410111	13295.000000
9310059	13295.000000
9411197	13295.000000
9302093	13295.000000
9412067	13295.000000
9406143	13295.000000
9412087	13295.000000
9207113	13295.000000
9504163	13295.000000
9204033	13295.000000
9505191	13295.000000
9409171	13295.000000
9506165	13295.000000
9302105	13295.000000
9508037	13295.000000
9405177	13295.000000
9508169	13295.000000
9308035	13295.000000
9511155	13295.000000
9411189	13295.000000
9512093	13295.000000
9208061	13295.000000
9603079	13295.000000
9204025	13295.000000
9604135	13295.000000
9409005	13295.000000
9605189	13295.000000
9604029	13295.000000
9607075	13295.000000
9411239	13295.000000
9609093	13295.000000
9404169	13295.000000
9610127	13295.000000
9412049	13295.000000
9610161	13295.000000
9311073	13295.000000
9611141	13295.000000
9611021	13295.000000
9701193	13295.000000
9503219	13295.000000
9702001	13295.000000
9508115	13295.000000
9702071	13295.000000
9410131	13295.000000
9702137	13295.000000
9303151	13295.000000
9703001	13295.000000
9702177	13295.000000
9703061	13295.000000
9507039	13295.000000
9706003	13295.000000
9609081	13295.000000
9706135	13295.000000
9402071	13295.000000
9706209	13295.000000
9705235	13295.000000
9708043	13295.000000
9310195	13295.000000
9708161	13295.000000
9704033	13295.000000
9710083	13295.000000
9703093	13295.000000
9710111	13295.000000
9705171	13295.000000
9710117	13295.000000
9704103	13295.000000
9712153	13295.000000
9610071	13295.000000
9712217	13295.000000
9709051	13295.000000
9802031	13295.000000
9612193	13295.000000
9802053	13295.000000
9508171	13295.000000
9802177	13295.000000
9802131	13295.000000
9804077	13295.000000
9505001	13295.000000
9806215	13295.000000
9705195	13295.000000
9807141	13295.000000
9612041	13295.000000
9808107	13295.000000
9806145	13295.000000
9811095	13295.000000
9810033	13295.000000
9902061	13295.000000
9807073	13295.000000
9903179	13295.000000
9903171	13295.000000
9903265	13295.000000
9207087	13295.000000
9906213	13295.000000
9603047	13295.000000
9910051	13295.000000
9910009	13295.000000
9910061	13295.000000
9904177	13295.000000
9812099	6647.500000
9606053	6647.500000
9907009	6647.500000
9911059	6647.500000
103087	6647.500000
9803157	6647.500000
105213	6647.500000
107125	6647.500000
9212033	6647.500000
3079	6647.500000
207253	6647.500000
112213	6647.500000
111063	6647.500000
9206073	6647.500000
9207029	6647.500000
9305051	6647.500000
9304147	6647.500000
9403083	6647.500000
9211099	6647.500000
9403085	6647.500000
9205019	6647.500000
9404133	6647.500000
9411001	6647.500000
9209015	6647.500000
9601005	6647.500000
9601103	6647.500000
9604049	6647.500000
9602003	6647.500000
9412001	6647.500000
